"Schedule.ID","Participant.Public.ID","Trial.Number","Reaction.Time","Response","Attempt","Correct","Incorrect","ssd","display","ANSWER","Task"
23884223,58,"70",249.2,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"71",304.0999999,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"72",225,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"73",299.5999999,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"74",211.3,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"75",375.2,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"76",395.1,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"77",354.5,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"78",1400.126,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"79",150.9,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"80",218.2,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"81",298.8,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"82",1350.035,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23884223,58,"83",313.2,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"84",67.79999995,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"85",142.3,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"86",124.9,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"87",194.9,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"88",112.6,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"89",97.80000007,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"90",142.1,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"91",173.4,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"92",338.4000001,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"93",142.5,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"94",203.5,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"95",153.6,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"96",142.9,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"97",128.4,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"98",132.7,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"99",151.3,"Right",1,0,1,200,"craving","NoGo","Stop"
23884223,58,"100",272.8000001,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"101",328.3,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"102",307.7,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"103",405.5999999,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"104",260.6,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"105",361.3000001,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"106",316.2,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"107",297.2,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"108",287.8,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"109",260.8,"Right",1,0,1,100,"craving","NoGo","Stop"
23884223,58,"110",439.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23884223,58,"111",407.1,"Right",1,1,0,50,"craving","Right","NoStop"
23884223,58,"112",338.1999999,"Left",1,1,0,50,"craving","Left","NoStop"
23884223,58,"113",291.4,"Left",1,1,0,50,"craving","Left","NoStop"
23884223,58,"114",320.6999999,"Right",1,1,0,50,"craving","Right","NoStop"
23884223,58,"115",450.1,"Left",1,1,0,50,"craving","Left","NoStop"
23884223,58,"116",416.1,"Left",1,1,0,50,"craving","Left","NoStop"
23884223,58,"117",463.5,"Right",1,1,0,50,"craving","Right","NoStop"
23884223,58,"118",329.9000001,"Left",1,1,0,50,"craving","Left","NoStop"
23884223,58,"119",282.8000001,"Right",1,0,1,50,"craving","NoGo","Stop"
23884223,58,"120",1449.557,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23884223,58,"121",1399.933,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"122",211.3,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"123",407.1,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"124",272.3000001,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"125",1400.264,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"126",188.6,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"127",207.2,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"128",177.9,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"129",1349.72,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23884223,58,"130",267.0999999,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"131",54.80000007,"Left",1,0,1,200,"craving","NoGo","Stop"
23884223,58,"132",303.9000001,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"133",228,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"134",205.5,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"135",180.2,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"136",228,"Left",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"137",345.4,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"138",1399.974,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"139",1350.552,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23884223,58,"140",171.3,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"141",104.5,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"142",1299.907,"NoGo",NA,1,0,200,"craving","NoGo","Stop"
23884223,58,"143",356.1,"Left",1,1,0,250,"craving","Left","NoStop"
23884223,58,"144",99.89999998,"Right",1,1,0,250,"craving","Right","NoStop"
23884223,58,"145",219.5,"Right",1,1,0,250,"craving","Right","NoStop"
23884223,58,"146",111.4,"Right",1,0,1,250,"craving","NoGo","Stop"
23884223,58,"147",1300.01,"NoGo",NA,1,0,200,"craving","NoGo","Stop"
23884223,58,"148",217.5,"Left",1,1,0,250,"craving","Left","NoStop"
23884223,58,"149",101,"Left",1,0,1,250,"craving","NoGo","Stop"
23884223,58,"150",219,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"151",171.7,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"152",169.9000001,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"153",1300.539,"NoGo",NA,1,0,200,"craving","NoGo","Stop"
23884223,58,"154",173.9,"Left",1,0,1,250,"craving","NoGo","Stop"
23884223,58,"155",246.3,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"156",189.8,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"157",233.1,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"158",345.1999999,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"159",215.4000001,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"160",278.2,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"161",217.8,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"162",344.5,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"163",170.1,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"164",74.89999998,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"165",144.2,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"166",186.8,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"167",144.5,"Left",1,0,1,200,"craving","NoGo","Stop"
23884223,58,"168",284.4,"Left",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"169",435.0999999,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"170",517.7,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"171",1399.904,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"172",1349.725,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23884223,58,"173",488.6,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"174",1299.287,"NoGo",NA,1,0,200,"craving","NoGo","Stop"
23884223,58,"175",212.1,"Right",1,0,1,250,"craving","NoGo","Stop"
23884223,58,"176",415.1,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"177",315.2,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"178",237.6999999,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"179",145.4000001,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"180",318.9,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"181",231.1,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"182",210.1999999,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"183",88,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"184",92.60000002,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"185",209.6999999,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"186",102.1999999,"Right",1,0,1,200,"craving","NoGo","Stop"
23884223,58,"187",308.9,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"188",247.9000001,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"189",241,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"190",247.6,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"191",278.9,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"192",1400.268,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"193",244.9,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"194",196.9,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"195",454.7,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"196",274.4,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"197",298.8,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"198",309.8,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"199",1399.432,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"200",221,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"201",196.6999999,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"202",230.7,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"203",172.3000001,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"204",261.6,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"205",185.7,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"206",323.9000001,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"207",150.7,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"208",189.9000001,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"209",170.1,"Left",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"210",1400.471,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23884223,58,"211",1349.471,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23884223,58,"212",169.9000001,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"213",242.2,"Left",1,1,0,200,"craving","Left","NoStop"
23884223,58,"214",222.6999999,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"215",132.6,"Right",1,1,0,200,"craving","Right","NoStop"
23884223,58,"216",107.6,"Left",1,0,1,200,"craving","NoGo","Stop"
23884223,58,"217",450.9,"Left",1,1,0,150,"craving","Left","NoStop"
23884223,58,"218",162.5,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"219",251,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"220",233.3000001,"Right",1,1,0,150,"craving","Right","NoStop"
23884223,58,"221",227.6,"Right",1,0,1,150,"craving","NoGo","Stop"
23884223,58,"222",268.6,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"223",194.8,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"224",422.6999999,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"225",224.6,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"226",308,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"227",297,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"228",255.8,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"229",298.1,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"230",210.8,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"231",321.4,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"232",446.3,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"233",251.1,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"234",272.3,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"235",189.6,"Left",1,0,1,100,"craving","NoGo","Stop"
23884223,58,"236",1450.224,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23884223,58,"237",194.1,"Right",1,1,0,100,"craving","Right","NoStop"
23884223,58,"238",255.9,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"239",260.9,"Left",1,1,0,100,"craving","Left","NoStop"
23884223,58,"240",188.1,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"1",145.4,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"2",55.39999998,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"3",270,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"4",216.4,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"5",164.3,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"6",125.7,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"7",177.6,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"8",146.8,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"9",245.4,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"10",92.19999993,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"11",201.6,"Right",1,1,0,250,"craving","Right","NoStop"
23472185,46,"12",205.3000001,"Left",1,1,0,250,"craving","Left","NoStop"
23472185,46,"13",283.7,"Left",1,0,1,250,"craving","NoGo","Stop"
23472185,46,"14",213.7,"Right",1,0,1,200,"craving","NoGo","Stop"
23472185,46,"15",278.6999999,"Left",1,1,0,150,"craving","Left","NoStop"
23472185,46,"16",275.5999999,"Right",1,1,0,150,"craving","Right","NoStop"
23472185,46,"17",280.1999999,"Right",1,1,0,150,"craving","Right","NoStop"
23472185,46,"18",307.2,"Right",1,1,0,150,"craving","Right","NoStop"
23472185,46,"19",355.7,"Left",1,1,0,150,"craving","Left","NoStop"
23472185,46,"20",368.1999999,"Left",1,1,0,150,"craving","Left","NoStop"
23472185,46,"21",269.4,"Left",1,0,1,150,"craving","NoGo","Stop"
23472185,46,"22",399.3000001,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"23",291.5,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"24",328.9,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"25",361.6,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"26",279.3000001,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"27",209.4000001,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"28",319.3,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"29",213.6,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"30",253.1,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"31",215.6,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"32",414.6,"Left",1,1,0,100,"craving","Left","NoStop"
23472185,46,"33",269.6999999,"Right",1,1,0,100,"craving","Right","NoStop"
23472185,46,"34",1273.1,"Right",1,0,1,100,"craving","NoGo","Stop"
23472185,46,"35",436.8000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"36",334,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"37",359,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"38",945.4,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"39",450.4,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"40",910.3000001,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"41",964.5,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"42",364.9,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"43",960.1999999,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"44",427.3,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"45",397.9,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"46",848,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"47",403.6999999,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"48",367.7,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"49",500.3,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"50",275.6999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"51",252.9,"Right",1,0,1,50,"craving","Left","NoStop"
23472185,46,"52",444.5,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"53",339.4,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"54",289.9,"Right",1,0,1,50,"craving","Left","NoStop"
23472185,46,"55",397.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"56",392.1,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"57",338,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"58",365.6,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"59",306.2,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"60",480.2,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"61",631.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"62",276.1999999,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"63",447.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"64",382.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"65",458.7,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"66",739.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"67",379.6,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"68",354.9000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"69",345.6,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"70",302.1,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"71",322.7,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"72",297.3,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"73",239.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"74",970.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"75",376.1,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"76",448.3,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"77",737.1999999,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"78",344.3,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"79",308.3,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"80",280.4000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"81",720.1,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"82",961.6999999,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"83",452.8,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"84",351.6,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"85",326.4000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"86",332.8,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"87",227.9000001,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"88",399.4,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"89",416.9000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"90",288.8,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"91",395.3,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"92",473.5,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"93",335,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"94",464.2,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"95",814.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"96",351.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"97",290.8,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"98",530.9000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"99",450.6,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"100",354.8,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"101",290.5,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"102",967.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"103",506.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"104",580.7,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"105",366,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"106",716.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"107",411.7,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"108",415,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"109",393.7,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"110",809.1999999,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"111",333.6,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"112",353.9,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"113",317.8000001,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"114",422.1,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"115",400.8000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"116",296,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"117",377.4,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"118",787.4,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"119",884.7,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"120",445,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"121",599.8,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"122",1346.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"123",849.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"124",388.2,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"125",698.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"126",399.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"127",833,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"128",807.8000001,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"129",362.5,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"130",465.1,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"131",370.5,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"132",449.8,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"133",428.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"134",497.8000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"135",357.7,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"136",316.8000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"137",327.1,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"138",753.3,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"139",850.7,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"140",362.9,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"141",304,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"142",503.5,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"143",748,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"144",810.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"145",441.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"146",730,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"147",364.9000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"148",847.5999999,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"149",804.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"150",398.7,"Right",1,0,1,50,"craving","Left","NoStop"
23472185,46,"151",498.8000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"152",378.9,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"153",809,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"154",404.9,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"155",408.5,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"156",376.3000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"157",432.7,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"158",419.3000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"159",351.2,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"160",401.0999999,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"161",326.9,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"162",408.3000001,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"163",469.1999999,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"164",302.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"165",410.5,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"166",269,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"167",420.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"168",283.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"169",369.5,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"170",293.4,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"171",312.3000001,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"172",614.6,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"173",265.6999999,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"174",173.1,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"175",434.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"176",326.8,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"177",437.9,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"178",299.6,"Left",1,1,0,50,"craving","Left","NoStop"
23472185,46,"179",410.2,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"180",380.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"181",1187.1,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"182",809.1999999,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"183",402.1,"Right",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"184",446,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"185",814.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23472185,46,"186",362.1999999,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"187",334.6,"Right",1,1,0,50,"craving","Right","NoStop"
23472185,46,"188",394.9,"Left",1,1,0,50,"craving","Left","NoStop"
